Timestamp,Center_X,Center_Y,Distance_m
2025-05-07 23:37:08.649871,338,307,1.8801631186678613
2025-05-07 23:37:08.763945,339,307,1.8830613201897832
2025-05-07 23:37:08.874879,341,307,1.877619486149095
2025-05-07 23:37:08.982788,340,307,1.8817903288812827
2025-05-07 23:37:09.099566,340,306,1.8871666666666669
2025-05-07 23:37:09.205164,340,307,1.8815800384876402
2025-05-07 23:37:09.314804,341,307,1.8791947986530229
2025-05-07 23:37:09.426212,340,307,1.87749570817442
2025-05-07 23:37:09.534162,340,307,1.8799732661039454
2025-05-07 23:37:09.651392,339,307,1.8787226150866105
2025-05-07 23:37:09.757538,340,307,1.8768172153411053
2025-05-07 23:37:09.872552,342,307,1.8704727089551536
2025-05-07 23:37:09.983845,341,307,1.8709475586687392
2025-05-07 23:37:10.096802,338,307,1.8762943576173543
2025-05-07 23:37:10.213720,338,307,1.8727422351072867
2025-05-07 23:37:10.315058,341,307,1.8695532842354832
2025-05-07 23:37:10.412273,340,307,1.8718526874030594
2025-05-07 23:37:10.529003,341,307,1.8672455544006519
2025-05-07 23:37:10.628882,341,307,1.8660546723318046
2025-05-07 23:37:10.733765,340,307,1.8674174444651859
2025-05-07 23:37:10.835955,340,307,1.8699607982427442
2025-05-07 23:37:10.941004,338,307,1.8732696756906588
2025-05-07 23:37:11.050799,339,307,1.8698415427078896
2025-05-07 23:37:11.157749,340,307,1.8714564024560947
2025-05-07 23:37:11.257583,340,307,1.8736586999072833
2025-05-07 23:37:11.351353,338,307,1.8697307162088397
2025-05-07 23:37:11.461446,340,307,1.871472626764318
2025-05-07 23:37:11.554035,341,307,1.8693743757112893
2025-05-07 23:37:11.647738,341,307,1.862397862367461
2025-05-07 23:37:11.740070,340,307,1.8701221818590368
2025-05-07 23:37:11.848714,342,307,1.8678606527977044
2025-05-07 23:37:11.940512,340,307,1.8714822861213167
2025-05-07 23:37:12.031531,341,307,1.8700750112883804
2025-05-07 23:37:12.126860,339,307,1.8776515926979787
2025-05-07 23:37:12.218441,340,307,1.8701479794255202
2025-05-07 23:37:12.313727,338,308,1.8678695046196732
2025-05-07 23:37:12.407647,339,308,1.8682989541045156
2025-05-07 23:37:12.500202,340,307,1.8657138173564605
2025-05-07 23:37:12.594143,342,307,1.868552976010863
2025-05-07 23:37:13.418521,342,307,1.8668424115522104
2025-05-07 23:37:13.516402,340,307,1.8745576640834605
2025-05-07 23:37:13.610707,339,307,1.8793320838745593
2025-05-07 23:37:13.699270,340,307,1.8779462483176312
2025-05-07 23:37:13.793810,341,307,1.8815584723746284
2025-05-07 23:37:13.893169,342,307,1.8751852501778514
2025-05-07 23:37:13.987437,341,307,1.8798776814672913
2025-05-07 23:37:14.113006,340,307,1.8836970761891267
2025-05-07 23:37:14.229329,339,307,1.8742117000891687
2025-05-07 23:37:14.332952,340,307,1.882579574095738
2025-05-07 23:37:14.427330,340,307,1.8788880307046296
2025-05-07 23:37:14.520681,340,308,1.875670361244042
2025-05-07 23:37:14.628040,339,308,1.8756910299940746
2025-05-07 23:37:14.721871,340,308,1.8823829005043127
2025-05-07 23:37:14.814438,342,308,1.871942854137984
2025-05-07 23:37:14.910044,342,308,1.8706892067496035
2025-05-07 23:37:15.003008,342,308,1.8793683382891124
2025-05-07 23:37:15.098011,341,308,1.879730216990282
2025-05-07 23:37:15.202272,339,308,1.8785368971091312
2025-05-07 23:37:15.297429,342,308,1.8828480870893958
2025-05-07 23:37:15.392143,339,308,1.8808648881078351
2025-05-07 23:37:15.489191,340,308,1.881348244578155
2025-05-07 23:37:15.595814,339,308,1.878480011633689
2025-05-07 23:37:15.691121,339,308,1.8776200902807696
2025-05-07 23:37:15.781929,342,308,1.8773588746026473
2025-05-07 23:37:15.877064,343,308,1.8759851405354366
2025-05-07 23:37:15.971707,342,308,1.8765398191379097
2025-05-07 23:37:16.080875,342,308,1.8795576004869792
2025-05-07 23:37:16.174068,342,308,1.8756797288689881
2025-05-07 23:37:16.265871,339,308,1.8757532356452022
2025-05-07 23:37:16.362243,339,308,1.8766111497014981
2025-05-07 23:37:16.454820,341,308,1.8795439523688402
2025-05-07 23:37:16.548137,339,308,1.8817256309244201
2025-05-07 23:37:16.642441,340,308,1.8852785138899344
2025-05-07 23:37:16.734026,340,308,1.8793129346183806
2025-05-07 23:37:16.829630,341,308,1.8846671955872907
2025-05-07 23:37:16.921150,339,308,1.8819415912980855
2025-05-07 23:37:17.015283,341,308,1.88156088098758
2025-05-07 23:37:17.109747,341,308,1.8796638757340407
2025-05-07 23:37:17.204738,339,308,1.8828834007109827
2025-05-07 23:37:17.309546,338,308,1.883705166123961
2025-05-07 23:37:17.404945,340,308,1.8818054681260865
2025-05-07 23:37:17.498728,342,308,1.8830680128734585
2025-05-07 23:37:17.592837,341,307,1.8870433609449593
2025-05-07 23:37:17.697803,340,307,1.885786732492298
2025-05-07 23:37:17.799960,340,308,1.882162084359751
2025-05-07 23:37:17.903601,341,308,1.8813220266777746
2025-05-07 23:37:18.010887,341,308,1.8800841344560102
2025-05-07 23:37:18.107691,342,308,1.8772691378074995
2025-05-07 23:37:18.212817,342,308,1.8775292128391288
2025-05-07 23:37:18.314694,341,308,1.8806722239638252
2025-05-07 23:37:18.415468,342,308,1.8800052180217306
2025-05-07 23:37:18.510741,341,307,1.885453734111924
2025-05-07 23:37:18.606721,341,307,1.8884473461870723
2025-05-07 23:37:18.697796,341,307,1.8829467040407581
2025-05-07 23:37:18.796335,340,308,1.8862533731444184
2025-05-07 23:37:18.902532,339,308,1.8847980712347292
2025-05-07 23:37:18.996203,340,308,1.8826409898429595
2025-05-07 23:37:19.091287,340,308,1.8811839143407485
2025-05-07 23:37:19.184043,342,308,1.8755654624112938
2025-05-07 23:37:19.278571,341,308,1.87464847528817
2025-05-07 23:37:19.370575,341,308,1.866560824114676
2025-05-07 23:37:19.466625,342,308,1.8671760192855913
2025-05-07 23:37:19.568253,341,308,1.8676590852951795
2025-05-07 23:37:19.668387,341,308,1.8690608324338656
2025-05-07 23:37:19.760679,343,308,1.8648285061926189
2025-05-07 23:37:19.855005,342,308,1.86101814778024
2025-05-07 23:37:19.947663,341,308,1.8615534249443293
2025-05-07 23:37:20.044013,341,308,1.8618902704915692
2025-05-07 23:37:20.151382,343,308,1.8578539281635942
2025-05-07 23:37:20.261525,342,308,1.8608295924620808
2025-05-07 23:37:20.366086,342,308,1.8634232544830218
2025-05-07 23:37:20.473773,342,308,1.861784572739438
2025-05-07 23:37:20.574001,342,308,1.8641000143588764
2025-05-07 23:37:20.680686,341,308,1.865430310563721
2025-05-07 23:37:20.787987,342,308,1.8645639052520027
2025-05-07 23:37:20.889596,342,308,1.8646573736370753
2025-05-07 23:37:20.993830,342,308,1.8618979646517326
2025-05-07 23:37:21.104996,342,308,1.8682806744512446
2025-05-07 23:37:21.213977,341,308,1.8652956448114464
2025-05-07 23:37:21.312724,345,308,1.8598495815228486
2025-05-07 23:37:21.425756,343,308,1.8600403342114877
2025-05-07 23:37:21.529261,342,308,1.8631669288485924
2025-05-07 23:37:21.619445,342,308,1.8658193034978146
2025-05-07 23:37:21.716158,342,308,1.8652144070384367
2025-05-07 23:37:21.809457,342,308,1.868020216509831
2025-05-07 23:37:21.904273,342,308,1.8690703745418449
2025-05-07 23:37:22.002239,342,308,1.8697221846127443
2025-05-07 23:37:22.110146,343,308,1.8659076635334741
2025-05-07 23:37:22.214849,342,308,1.8672765059837564
2025-05-07 23:37:22.310328,342,308,1.8643005659672678
2025-05-07 23:37:22.404186,343,308,1.8658163888304082
2025-05-07 23:37:22.498034,343,308,1.864680016483622
2025-05-07 23:37:22.595314,342,308,1.86309752119715
2025-05-07 23:37:22.687869,341,308,1.8695062914033351
2025-05-07 23:37:22.782417,341,308,1.8695733688415446
2025-05-07 23:37:22.889601,341,308,1.8641847229345947
2025-05-07 23:37:22.982662,341,308,1.862880231577551
2025-05-07 23:37:23.085929,341,308,1.8648380835893352
2025-05-07 23:37:23.208321,340,308,1.8617880761570338
2025-05-07 23:37:23.327306,341,308,1.86097077175076
2025-05-07 23:37:23.454072,340,308,1.8651160996835443
2025-05-07 23:37:23.609145,341,308,1.8586756656629082
2025-05-07 23:37:23.732508,340,308,1.8618174178257463
2025-05-07 23:37:23.828715,342,308,1.8576890411872922
2025-05-07 23:37:23.935843,341,308,1.859975020626476
2025-05-07 23:37:24.030310,342,308,1.8593926855947116
2025-05-07 23:37:24.147901,343,308,1.856317223979587
2025-05-07 23:37:24.261455,342,308,1.8579817630619109
2025-05-07 23:37:24.372805,341,308,1.8626528812211949
2025-05-07 23:37:24.511273,342,308,1.8540088367761922
2025-05-07 23:37:24.650435,342,307,1.8621956190422098
2025-05-07 23:37:24.753973,343,307,1.8635013483487477
2025-05-07 23:37:24.854938,341,306,1.8738784599453313
2025-05-07 23:37:24.948241,338,305,1.8899053065245623
2025-05-07 23:37:25.043883,340,304,1.9037587061192334
2025-05-07 23:37:25.137417,340,303,1.9161666513289441
2025-05-07 23:37:25.241623,357,303,1.8739105100504503
2025-05-07 23:37:25.336167,368,304,1.856617144600366
2025-05-07 23:37:25.432337,383,303,1.841878982919332
2025-05-07 23:37:25.539213,396,303,1.7810565693817428
2025-05-07 23:37:25.639109,404,304,1.743652276889001
2025-05-07 23:37:25.743955,406,304,1.714307111649676
2025-05-07 23:37:25.849923,407,304,1.7101610605724429
2025-05-07 23:37:25.957202,408,304,1.705801059479348
2025-05-07 23:37:26.063723,407,304,1.6980031692911204
2025-05-07 23:37:26.156841,408,304,1.6976182087128668
2025-05-07 23:37:26.248651,408,304,1.7048304567739645
2025-05-07 23:37:26.342042,407,304,1.7036271645919778
2025-05-07 23:37:26.438868,405,304,1.722243780877968
2025-05-07 23:37:26.548388,394,304,1.7798361628000643
2025-05-07 23:37:26.754755,372,304,1.8435714260201803
2025-05-07 23:37:26.875584,382,305,1.8139286368735976
2025-05-07 23:37:26.985257,386,305,1.8006570202830323
2025-05-07 23:37:27.112886,389,305,1.7924031067021533
2025-05-07 23:37:27.233045,391,305,1.7881344110764048
2025-05-07 23:37:27.339604,390,305,1.7827214989444053
2025-05-07 23:37:27.443892,387,305,1.7994474702552847
2025-05-07 23:37:27.565286,391,305,1.7848692338825107
2025-05-07 23:37:27.693755,394,305,1.7733566309864819
2025-05-07 23:37:27.811345,396,305,1.7613513255265512
2025-05-07 23:37:27.926044,399,305,1.760618778694186
2025-05-07 23:37:28.029469,399,305,1.7537558340976258
2025-05-07 23:37:28.123435,400,305,1.747927942878802
2025-05-07 23:37:28.215860,399,305,1.7430281392423337
2025-05-07 23:37:28.309193,399,305,1.7420489189328656
2025-05-07 23:37:28.402919,399,305,1.7385669979420253
2025-05-07 23:37:28.496709,401,305,1.730768199053618
2025-05-07 23:37:28.591805,401,305,1.7287034886154362
2025-05-07 23:37:28.698555,403,305,1.7274340490797546
2025-05-07 23:37:28.928352,402,305,1.7320666897064523
2025-05-07 23:37:29.027946,405,305,1.727020697167756
2025-05-07 23:37:29.125828,406,304,1.7343291845943962
2025-05-07 23:37:29.218051,406,305,1.7279878938187014
2025-05-07 23:37:29.311035,407,305,1.7309627337661657
2025-05-07 23:37:29.430488,409,305,1.7207220520512063
2025-05-07 23:37:29.555839,411,305,1.7111690048904726
2025-05-07 23:37:29.673916,411,305,1.7057583396776719
2025-05-07 23:37:29.777794,410,305,1.6910569089803718
2025-05-07 23:37:29.887436,411,305,1.7016764893951382
2025-05-07 23:37:29.997587,412,304,1.7059723480774038
2025-05-07 23:37:30.125644,412,304,1.7049306995382874
2025-05-07 23:37:30.245572,412,305,1.6930370055481072
2025-05-07 23:37:30.356460,414,304,1.6968948851488406
2025-05-07 23:37:30.476861,416,304,1.68641132391535
2025-05-07 23:37:30.593897,418,304,1.6694888968843813
2025-05-07 23:37:30.706335,421,304,1.6614170132410133
2025-05-07 23:37:30.818962,419,304,1.6488848046668243
2025-05-07 23:37:30.934045,420,304,1.6467556113374908
2025-05-07 23:37:31.051960,419,304,1.6474921153045259
2025-05-07 23:37:31.170498,420,304,1.6527476478985645
2025-05-07 23:37:31.280048,419,304,1.6580016120906802
2025-05-07 23:37:31.399273,420,304,1.6568117562932256
2025-05-07 23:37:31.508018,420,304,1.6542520997125827
2025-05-07 23:37:31.618563,419,304,1.6583580319764855
2025-05-07 23:37:31.728706,418,304,1.654162635724457
2025-05-07 23:37:31.835177,419,304,1.6480356890815606
2025-05-07 23:37:31.948388,419,304,1.6505878466749389
2025-05-07 23:37:32.053969,419,304,1.6587458177502072
2025-05-07 23:37:32.160430,420,304,1.6420746632224148
2025-05-07 23:37:32.271010,421,304,1.6384134001978643
2025-05-07 23:37:32.386477,423,304,1.6338811787837326
2025-05-07 23:37:32.494214,424,304,1.619059625939763
2025-05-07 23:37:32.612013,424,304,1.6262526627970042
2025-05-07 23:37:32.723921,424,304,1.6106280827228645
2025-05-07 23:37:32.838044,423,304,1.6218959995368494
2025-05-07 23:37:32.948841,424,304,1.6132437242952433
2025-05-07 23:37:33.053793,423,304,1.5996545138292881
2025-05-07 23:37:33.167246,422,304,1.6078013965813327
2025-05-07 23:37:33.273931,422,304,1.610095663250799
2025-05-07 23:37:33.386921,422,304,1.6168604490148006
2025-05-07 23:37:33.495344,420,304,1.616378458208383
2025-05-07 23:37:33.616572,421,304,1.610813622627415
2025-05-07 23:37:33.732528,420,304,1.6185869088772904
2025-05-07 23:37:33.842090,420,304,1.6183565048499837
2025-05-07 23:37:33.950739,420,304,1.6285113214152616
2025-05-07 23:37:34.057841,419,304,1.6531471120562884
2025-05-07 23:37:34.183809,418,304,1.65768547708532
2025-05-07 23:37:34.286300,412,304,1.7540101543153137
2025-05-07 23:37:34.403899,408,304,1.73074958678556
2025-05-07 23:37:34.511457,406,304,1.753140606236283
2025-05-07 23:37:34.619725,406,304,1.745454148789179
2025-05-07 23:37:34.725335,405,304,1.753309081313769
2025-05-07 23:37:34.836674,405,304,1.7776851558481637
2025-05-07 23:37:34.950183,405,304,1.7584359687335867
2025-05-07 23:37:35.053876,406,304,1.7453286352982478
2025-05-07 23:37:35.164824,408,304,1.7391640158836876
2025-05-07 23:37:35.271340,409,304,1.7282465429730962
2025-05-07 23:37:35.382730,413,304,1.7099377353401306
2025-05-07 23:37:35.497285,415,304,1.6937688455427102
2025-05-07 23:37:35.602513,417,304,1.6680668831602128
2025-05-07 23:37:35.710093,417,304,1.6674994878760214
2025-05-07 23:37:35.818581,412,304,1.7086092671670117
2025-05-07 23:37:35.928904,399,304,1.7796952149551248
2025-05-07 23:37:36.036836,393,304,1.8070302037531971
2025-05-07 23:37:36.146503,393,304,1.8080844979123372
2025-05-07 23:37:36.253775,395,304,1.7930045557648686
2025-05-07 23:37:36.370476,396,305,1.7848072868396665
2025-05-07 23:37:36.488868,398,305,1.7762928888239022
2025-05-07 23:37:36.599968,400,305,1.77200939115963
2025-05-07 23:37:36.711487,403,305,1.7633234804160574
2025-05-07 23:37:36.820594,408,304,1.7383766334704707
2025-05-07 23:37:36.927606,411,304,1.7214278840039006
2025-05-07 23:37:37.046806,415,304,1.688856905956797
2025-05-07 23:37:37.163791,418,304,1.6699263678502518
2025-05-07 23:37:37.272396,418,304,1.6647929187178403
2025-05-07 23:37:37.379829,414,304,1.6998340603217745
2025-05-07 23:37:37.487310,401,304,1.7863832916679216
2025-05-07 23:37:37.602259,366,305,1.859701998475739
2025-05-07 23:37:37.705403,358,304,1.8651616223989862
2025-05-07 23:37:37.815184,356,304,1.8623856126571277
2025-05-07 23:37:37.920887,358,304,1.8569685905820799
2025-05-07 23:37:38.050902,364,305,1.8354169903732478
2025-05-07 23:37:38.186447,370,305,1.832122660390486
2025-05-07 23:37:38.326145,366,305,1.8378300115344166
2025-05-07 23:37:38.495853,368,305,1.835763186719151
2025-05-07 23:37:38.646376,366,305,1.835930149420236
2025-05-07 23:37:38.816566,362,305,1.8383206701411041
2025-05-07 23:37:38.977816,360,305,1.8409430811123029
2025-05-07 23:37:39.128566,357,304,1.8380284680435843
2025-05-07 23:37:39.281730,350,304,1.8428132964249588
2025-05-07 23:37:39.411321,344,303,1.864106272978812
2025-05-07 23:37:39.547104,346,303,1.8844748005056184
2025-05-07 23:37:39.673918,345,303,1.9229212923112238
2025-05-07 23:37:39.792829,344,304,1.9573835271266962
2025-05-07 23:37:39.912736,344,304,1.9456288409584126
2025-05-07 23:37:40.044608,339,304,1.9364368231363507
2025-05-07 23:37:40.195451,334,304,1.9407019967939783
2025-05-07 23:37:40.321874,338,305,1.9150504841624485
2025-05-07 23:37:40.456616,336,305,1.8992121370321697
2025-05-07 23:37:40.599803,337,306,1.8822880229517722
2025-05-07 23:37:40.750606,338,306,1.8691009685094992
2025-05-07 23:37:40.896083,339,307,1.8569549878115612
2025-05-07 23:37:41.021582,340,307,1.8529256825702596
2025-05-07 23:37:41.177117,340,307,1.8567627211275708
2025-05-07 23:37:41.304916,341,308,1.8518360859596628
2025-05-07 23:37:41.443075,334,308,1.8686746913695533
2025-05-07 23:37:41.569859,335,307,1.8809425898461911
2025-05-07 23:37:41.699209,334,308,1.8805588912173035
2025-05-07 23:37:41.814208,337,308,1.881251946052294
2025-05-07 23:37:41.947124,336,308,1.8815668616168286
2025-05-07 23:37:42.073167,337,309,1.8773118097984896
2025-05-07 23:37:42.197627,336,309,1.8845326740662207
2025-05-07 23:37:42.314092,335,309,1.8882032581244972
2025-05-07 23:37:42.430460,338,308,1.8948177771450267
2025-05-07 23:37:42.554061,336,308,1.922584959976227
2025-05-07 23:37:42.677235,337,307,1.9385643498132767
2025-05-07 23:37:42.803979,337,307,1.9536879088297971
2025-05-07 23:37:42.930981,337,306,1.9506644672059488
2025-05-07 23:37:43.054798,336,306,1.922576542940803
2025-05-07 23:37:43.179019,335,306,1.9006154477035893
2025-05-07 23:37:43.312884,336,306,1.8987265790057593
2025-05-07 23:37:43.439035,334,306,1.895145154069258
2025-05-07 23:37:43.575469,335,306,1.8982091519136084
2025-05-07 23:37:43.707761,334,307,1.9000040413668207
2025-05-07 23:37:43.833943,333,307,1.8940298727959939
2025-05-07 23:37:43.962454,333,306,1.897954189374934
2025-05-07 23:37:44.088363,334,306,1.8909269394855248
2025-05-07 23:37:44.309954,333,307,1.888617644821422
2025-05-07 23:37:44.462733,333,307,1.8978151506867393
2025-05-07 23:37:44.584283,333,307,1.8958307168274628
2025-05-07 23:37:44.716214,335,308,1.8958482143703157
2025-05-07 23:37:44.856465,332,308,1.8850301601457249
2025-05-07 23:37:44.992119,332,308,1.8813434810053944
2025-05-07 23:37:45.116171,329,308,1.8740488118669292
2025-05-07 23:37:45.245497,330,307,1.8764363281325898
2025-05-07 23:37:45.368905,331,307,1.8654885980061229
2025-05-07 23:37:45.492773,330,307,1.8581054302984736
2025-05-07 23:37:45.614130,330,307,1.8641376120352153
2025-05-07 23:37:45.755064,330,306,1.873658746850261
2025-05-07 23:37:45.894469,331,307,1.885894048020972
2025-05-07 23:37:46.030531,331,307,1.9093950750296043
2025-05-07 23:37:46.271888,331,307,1.9112073191832968
2025-05-07 23:37:46.441864,332,307,1.9162547378200814
2025-05-07 23:37:46.580778,333,307,1.9191282799386165
2025-05-07 23:37:46.715510,334,307,1.9269972360679086
2025-05-07 23:37:46.836410,335,307,1.9208462958055725
2025-05-07 23:37:46.963003,336,308,1.9184689352731927
2025-05-07 23:37:47.083732,333,308,1.9111361700919722
2025-05-07 23:37:47.211869,335,307,1.9180136178708656
2025-05-07 23:37:47.334043,337,307,1.9200257057672598
2025-05-07 23:37:47.463964,341,308,1.932320666495864
2025-05-07 23:37:47.585498,344,308,1.9137393576121906
2025-05-07 23:37:47.712780,346,308,1.9286462846695183
2025-05-07 23:37:47.834141,347,308,1.9352094962471877
2025-05-07 23:37:47.961494,348,308,1.9412123351765207
